,job_name,company,country,location,min_salary,max_salary,description,posted_date,work_type,tags,source
742,"Senior Director, AI Strategy & Delivery",Alvarez & Marsal,Australia,Australia,180.0,280.0,"Alvarez & Marsal in Australia seeks a Senior Director to lead the design and delivery of cutting‑edge AI and machine learning solutions for clients across industries. This senior leadership role bridges rigorous engineering with client-facing impact, shaping AI strategy and overseeing end‑to‑end model development and deployment. You will collaborate with C-suite and senior technical stakeholders to grow A&M's AI capability and market presence, mentoring teams of data scientists, ML engineers, J…",2026-07-23T15:24:39Z,unknown,it-jobs,adzuna
743,Data Engineer – AI/ML | Google Cloud,4Wd Supacentre,Australia,"Sydney Olympic Park, Auburn Area",0.0,0.0,"Data Engineer – AI/ML Build the Data. Power the Predictions. Shape the Future of Retail. At 4WD Supacentre, home of Adventure Kings , we’re one of Australia’s fastest-growing adventure and outdoor retailers — and we’re investing in the next generation of our data and AI capability. We’re looking for an experienced Data Engineer – AI/ML to help build the data and machine-learning solutions that will drive smarter decisions across forecasting, inventory, ecommerce, marketing and supply chain. Thi…",2026-09-04T15:53:23Z,unknown,it-jobs,adzuna
744,Engineering Manager - (ML) - Evaluation Platform,Canva,Australia,"Sydney, Sydney Region",0.0,0.0,"Job Description About the Group/Team Canva's AI Platform Group provides the foundational infrastructure and tooling that powers AI features across the company, supporting MLEs, researchers, and AI builders from CORE and the wider organisation. Within the group, the Evaluation Platform team owns the end-to-end evaluation lifecycle: test-like evals integrated into developer workflows, the Arena comparative evaluation service, monitoring evals sampled from production traffic, and human labelling t…",2026-08-27T06:10:48Z,unknown,it-jobs,adzuna
745,"Forward Deployed AI Engineer, Australia (Senior/Principal Level)",Cloudera,Australia,Australia,0.0,0.0,"Business Area: Corp. Strategy Seniority Level: Mid-Senior level Job Description: About Forward Deployed Engineering (FDE) at Cloudera Cloudera’s Forward Deployed Engineering (FDE) function sits within the Applied AI organization, and is a specialized AI/ML engineering team focused on accelerating AI adoption within our most strategic enterprise customers. We embed directly with customers to rapidly pilot AI use cases, solve real-world business challenges, and help operationalize advanced AI cap…",2026-08-06T00:36:41Z,unknown,it-jobs,adzuna
746,"Forward Deployed AI Engineer, Australia (Senior/Principal Level)",Cloudera,Australia,"Sydney, Sydney Region",0.0,0.0,"Business Area: Corp. Strategy Seniority Level: Mid-Senior level Job Description: About Forward Deployed Engineering (FDE) at Cloudera Cloudera’s Forward Deployed Engineering (FDE) function sits within the Applied AI organization, and is a specialized AI/ML engineering team focused on accelerating AI adoption within our most strategic enterprise customers. We embed directly with customers to rapidly pilot AI use cases, solve real-world business challenges, and help operationalize advanced AI cap…",2026-09-04T15:52:23Z,unknown,it-jobs,adzuna
747,Machine Learning / Data Engineer,Correlate Resources,Australia,"Sydney, Sydney Region",130000.0,130000.0,"Hybrid Machine Learning / Data Engineer About the Role An opportunity is available for a Hybrid Machine Learning / Data Engineer to join a team developing data-driven and machine learning solutions. Working across both Data Engineering and Machine Learning , you will help take raw data through the complete journey from ingestion and transformation to feature engineering, modelling and production use. This is not a traditional Data Scientist role and is not purely Data Engineering. You should be…",2026-08-21T23:38:43Z,hybrid,it-jobs,adzuna
748,Engineering Manager - (ML) - Evaluation Platform,Canva,Australia,"Sydney, Sydney Region",0.0,0.0,"Company Description Join the team redefining how the world experiences design. Hey, g'day! Thanks for stopping by. We know job hunting can be a little time-consuming, and you're probably keen to find out what's on offer, so we'll get straight to the point. Where and how you can work Our offices are a hub for collaboration and energy. But we also believe in working where you do your best thinking. Canva offers flexibility to work in a way that suits you, whether that's remote, hybrid, or in-offi…",2026-09-04T15:51:52Z,hybrid,engineering-jobs,adzuna
749,AI Engineer,The HR Ally,Australia,"Perth, Perth Region",0.0,0.0,"Role: Senior AI Engineer Location: Perth Job type: Permanent Eligibility: Australian PRs & Citizens only Transforming its business through Artificial Intelligence, bringing our unique culture of innovation and leading through doing to transform our asset and employee productivity. The responsibilities of this role is to lead AI solution design, development, and deployment. This role requires a deep understanding of AI/ML algorithms, scalable architectures, and MLOps best practices, with the abi…",2026-08-22T21:19:08Z,unknown,it-jobs,adzuna
750,Head of Data Products & AI,AIA,Australia,"South Yarra, Stonnington Area",0.0,0.0,"BE THE DIFFERENCE At AIA we don’t simply believe in being ‘the best’. We believe in better – because there’s no limit to how far ‘better’ can take us. Everything we do is driven by our purpose to make a difference by helping people embrace Healthier, Longer, Better Lives. And every one of our people has an important role to play. If you want to make a difference by helping shape a healthier, better-protected Australia, read on. The Opportunity As a key member of the Data Office Leadership Team,…",2026-08-24T10:35:48Z,unknown,it-jobs,adzuna
751,Engineering Manager - Machine Learning (AI Products),Apply,Australia,Australia,180.0,240.0,"The role & impact As Engineering Manager, you'll lead a high-performing, inclusive team of ML and platform engineers, responsible for turning research and models into production-grade ML infrastructure that runs at scale. You'll balance predictable delivery with a relentless focus on system health, taking the lead on MLOps maturity, observability and the operational realities of running AI systems in production, not just shipping features. You'll work closely with senior individual contributors…",2026-08-22T18:00:07Z,unknown,engineering-jobs,adzuna
752,Engineering Manager - Machine Learning (AI Products),Xero,Australia,"The Rocks, Sydney",180.0,260.0,"The role & impact As Engineering Manager, you'll lead a high-performing, inclusive team of ML and platform engineers, responsible for turning research and models into production-grade ML infrastructure that runs at scale. You'll balance predictable delivery with a relentless focus on system health, taking the lead on MLOps maturity, observability and the operational realities of running AI systems in production, not just shipping features. You'll work closely with senior individual contributors…",2026-08-23T18:04:24Z,unknown,engineering-jobs,adzuna
753,Head of Personalisation for Content & Discovery,Canva,Australia,"The Rocks, Sydney",0.0,0.0,"Description What you’d be doing in this role As Canva scales, change continues to be part of our DNA. But we like to think that's all part of the fun. So this will give you the flavour of the type of things you'll be working on when you start, but this will likely evolve. This is a rare opportunity to build the intelligence layer of a product used by over 260 million people, working closely with senior leadership including founders, and the mandate to define what algorithmic excellence looks li…",2026-08-21T10:31:29Z,unknown,it-jobs,adzuna
754,Head of Personalisation for Content & Discovery,Canva,Australia,"The Rocks, Sydney",210.0,320.0,"Head of Personalisation for Content & Discovery Join the team redefining how the world experiences design. Thanks for stopping by. We know job hunting can be a little time consuming and you're probably keen to find out what's on offer, so we'll get straight to the point. Where and how you can work Our flagship campus is in Sydney. We also have a campus in Melbourne and co-working spaces in Brisbane, Perth and Adelaide. But you have choice in where and how you work, we trust our Canvanauts to ch…",2026-08-21T17:50:33Z,unknown,it-jobs,adzuna
